label,youtube_id,time_start,time_end,split
delivering mail,JC9WkXZeKt4,81,91,train
riding scooter,JC9kA-qx5CE,2,12,train
playing piano,JC9kpaVruBA,27,37,train
eating doughnuts,JC9svNUQaZk,301,311,train
playing with trains,JCA0worXWtE,472,482,train
hugging baby,JCA1V2MzcRY,6,16,train
jumping into pool,JCA6IqbSXaA,1,11,train
skiing mono,JCAfb5hg7gg,17,27,train
climbing a rope,JCAyA-BPARE,16,26,train
blowing glass,JCBAa5xTSCY,211,221,train
surfing water,JCBTgw2nfow,7,17,train
assembling computer,JCCEXV9z-PQ,75,85,train
head stand,JCCF453SrZw,36,46,train
celebrating,JCCLzg6jvRY,17,27,train
walking through snow,JCCSYKneynI,13,23,train
playing xylophone,JCCbKZmsD1I,27,37,train
falling off bike,JCDfQulXIH4,11,21,train
playing bass guitar,JCECVafiM3g,100,110,train
canoeing or kayaking,JCEKRJ1XnHQ,75,85,train
slapping,JCEps1FvOm4,0,10,train
falling off chair,JCFOBsuCop0,0,10,train
milking goat,JCFZblqJvGY,115,125,train
sharpening knives,JCFccHdchOs,711,721,train
finger snapping,JCG8SyRyUL0,1,11,train
shouting,JCGIrtVkYwA,4,14,train
cleaning shoes,JCGa1AkW7Tk,81,91,train
blowing glass,JCH1E6SwtMM,92,102,train
paragliding,JCH5h-nfDyQ,45,55,train
snowboarding,JCIUAddptjM,1,11,train
cheerleading,JCIcbLTmaEY,324,334,train
playing basketball,JCIu8LjJZ3o,27,37,train
cartwheeling,JCJJc4Hyh3Y,0,10,train
ice skating,JCJQELlGrAI,121,131,train
ski ballet,JCJmrzxA_cM,137,147,train
kicking soccer ball,JCKO33HLz8c,0,10,train
shearing sheep,JCKdmnzFpVI,8,18,train
pushing wheelchair,JCKyiOUlr9s,24,34,train
doing nails,JCLiY9qQMpQ,4,14,train
slapping,JCLttLkeTWI,0,10,train
jumping bicycle,JCMMjmJ4ZPU,1,11,train
curling eyelashes,JCMVlU6knhU,33,43,train
packing,JCMWwsM8fes,64,74,train
battle rope training,JCM_Vbp2YTM,6,16,train
winking,JCMdTNzlRjY,0,10,train
dodgeball,JCMx2ZcPz24,19,29,train
capoeira,JCNc6PJB56A,137,147,train
capoeira,JCNukBnhHMg,4,14,train
breathing fire,JCOSuEryqp0,0,10,train
squat,JCOVxmJR96Q,31,41,train
gold panning,JCOY7qdro1U,252,262,train
playing basketball,JCObGueuKD8,18,28,train
playing piano,JCOkWQg-qXE,0,10,train
chiseling stone,JCOoCO69f_s,10,20,train
folding clothes,JCQ513kYxi4,28,38,train
kicking field goal,JCQiQDxXT6Y,6,16,train
unboxing,JCQlo2KcbQM,14,24,train
pulling espresso shot,JCR-D2BSmqw,154,164,train
washing dishes,JCR05_5ujv4,2,12,train
roller skating,JCRNprZWuO8,236,246,train
surfing water,JCRfZQUUIZs,114,124,train
hopscotch,JCSRdEFRX0s,7,17,train
skateboarding,JCTXmJqJW9o,244,254,train
catching or throwing frisbee,JCU2wSOyLSk,32,42,train
playing violin,JCVDz4BeWTg,101,111,train
bandaging,JCVoHugM8yg,24,34,train
ski ballet,JCW2ZFDV5og,16,26,train
doing sudoku,JCWLz2Ge4GY,99,109,train
swing dancing,JCXJe1f7yEc,371,381,train
catching or throwing softball,JCXOi5pUkbE,20,30,train
juggling balls,JCXbZcNFf74,3,13,train
sharpening knives,JCYI7lk3eKY,126,136,train
archery,JCYLw0bDtfg,15,25,train
dumpster diving,JCYbtgMLcDk,6,16,train
stretching arm,JCZBpaPf0Hs,192,202,train
petting cat,JCbWhDK2Gjs,2,12,train
playing ocarina,JCdOX4pyM7o,56,66,train
reading newspaper,JCdlKU1nOHI,18,28,train
wading through water,JCeI5P9vbZM,0,10,train
bee keeping,JCexU9fZoyo,85,95,train
swimming with dolphins,JCgLkQ3WGJQ,0,10,train
shooting goal (soccer),JCgi0ayjU6o,1,11,train
playing poker,JCgl5hxionM,151,161,train
riding mule,JCh_alm80qw,0,10,train
parkour,JChg8RHvlPc,202,212,train
presenting weather forecast,JChuYeI0LVg,4,14,train
side kick,JCi-N2geOEE,0,10,train
slacklining,JCi3T24GI_E,28,38,train
waxing chest,JCi8_9bjr0A,17,27,train
pushing wheelchair,JCiHA-_uCGQ,4,14,train
